Year,Year ending,Offence Division,Offence Subdivision,Offence Subgroup,Offence Count,"Rate per 100,000 population"
2016,March,F Other offences,F90 Miscellaneous offences,F99 Other miscellaneous offences,37,0.599367716
2015,March,A Crimes against the person,A10 Homicide and related offences,A11 Murder,56,0.929873892
2015,March,A Crimes against the person,A10 Homicide and related offences,A12 Attempted murder,38,0.630985856
2015,March,A Crimes against the person,A10 Homicide and related offences,A14 Manslaughter & A13  Accessory/ conspiracy to murder,20,0.332097819
2015,March,A Crimes against the person,A10 Homicide and related offences,A15 Driving causing death,62,1.029503238
2015,March,A Crimes against the person,A20 Assault and related offences,A211 FV Serious assault,7967,132.291166098
2015,March,A Crimes against the person,A20 Assault and related offences,A212 Non-FV Serious assault,8295,137.737570326
2015,March,A Crimes against the person,A20 Assault and related offences,"A22 Assault police, emergency services or other authorised officer",2883,47.871900573
2015,March,A Crimes against the person,A20 Assault and related offences,A231 FV Common assault,10070,167.21125174
2015,March,A Crimes against the person,A20 Assault and related offences,A232 Non-FV Common assault,7793,129.401915075
2015,March,A Crimes against the person,A30 Sexual offences,A31 Rape,3863,64.144693691
2015,March,A Crimes against the person,A30 Sexual offences,A32 Indecent assault,5774,95.876640273
2015,March,A Crimes against the person,A30 Sexual offences,A33 Incest,496,8.236025905
2015,March,A Crimes against the person,A30 Sexual offences,A34 Sexual offences against children,1309,21.735802237
2015,March,A Crimes against the person,A30 Sexual offences,A39 Other sexual offences,125,2.075611367
2015,March,A Crimes against the person,A40 Abduction and related offences,A41 Abduction,172,2.856041241
2015,March,A Crimes against the person,A40 Abduction and related offences,A42 False imprisonment,511,8.485099268999999
2015,March,A Crimes against the person,A50 Robbery,A51 Aggravated robbery,2151,35.717120406
2015,March,A Crimes against the person,A50 Robbery,A52 Non-Aggravated robbery,263,4.367086317
2015,March,A Crimes against the person,A60 Blackmail and extortion,A61 Blackmail,128,2.12542604
2015,March,A Crimes against the person,A60 Blackmail and extortion,A62 Extortion,88,1.461230402
2015,March,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A711 FV Stalking,1542,25.604741825
2015,March,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A712 Non-FV Stalking,1394,23.147217967
2015,March,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A721 FV Harassment and private nuisance,1172,19.460932179
2015,March,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A722 Non-FV Harassment and private nuisance,1120,18.59747785
2015,March,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A731 FV Threatening behaviour,3627,60.22593943
2015,March,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A732 Non-FV Threatening behaviour,3025,50.229795086
2015,March,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A81 Dangerous driving,472,7.837508522
2015,March,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A82 Neglect or ill treatment of people,82,1.361601057
2015,March,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A83 Throw or discharge object endangering people,957,15.890880627
2015,March,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A89 Other dangerous or negligent acts endangering people,2767,45.945733224
2015,March,B Property and deception offences,B10 Arson,B11 Cause damage by fire,2733,45.381166932
2015,March,B Property and deception offences,B10 Arson,B12 Cause a bushfire,110,1.826538003
2015,March,B Property and deception offences,B10 Arson,B19 Other fire related offences,505,8.385469923
2015,March,B Property and deception offences,B20 Property damage,B21 Criminal damage,38311,636.149976703
2015,March,B Property and deception offences,B20 Property damage,B22 Graffiti,3334,55.360706385
2015,March,B Property and deception offences,B20 Property damage,B29 Other property damage offences,410,6.808005284
2015,March,B Property and deception offences,B30 Burglary/Break and enter,B311 Residential aggravated burglary,2448,40.648773015
2015,March,B Property and deception offences,B30 Burglary/Break and enter,B312 Non-residential aggravated burglary,97,1.610674421
2015,March,B Property and deception offences,B30 Burglary/Break and enter,B319 Unknown aggravated burglary,19,0.315492928
2015,March,B Property and deception offences,B30 Burglary/Break and enter,B321 Residential non-aggravated burglary,28546,474.003216699
2015,March,B Property and deception offences,B30 Burglary/Break and enter,B322 Non-residential non-aggravated burglary,13636,226.424292823
2015,March,B Property and deception offences,B30 Burglary/Break and enter,B329 Unknown non-aggravated burglary,220,3.653076006
2015,March,B Property and deception offences,B40 Theft,B41 Motor vehicle theft,16617,275.923472707
2015,March,B Property and deception offences,B40 Theft,B42 Steal from a motor vehicle,49267,818.073161814
2015,March,B Property and deception offences,B40 Theft,B43 Steal from a retail store,19899,330.420724764
2015,March,B Property and deception offences,B40 Theft,B44 Theft of a bicycle,5534,91.891466448
2015,March,B Property and deception offences,B40 Theft,B45 Receiving or handling stolen goods,11933,198.146163556
2015,March,B Property and deception offences,B40 Theft,B46 Fare evasion,144,2.391104295
2015,March,B Property and deception offences,B40 Theft,B49 Other theft,44045,731.362421338
2015,March,B Property and deception offences,B50 Deception,B51 Forgery and counterfeiting,3023,50.196585304
2015,March,B Property and deception offences,B50 Deception,B52 Possess equipment to make false instrument,16,0.265678255
2015,March,B Property and deception offences,B50 Deception,B53 Obtain benefit by deception,28845,478.96807909
2015,March,B Property and deception offences,B50 Deception,B54 State false information,1037,17.219271902
2015,March,B Property and deception offences,B50 Deception,B55 Deceptive business practices,15,0.249073364
2015,March,B Property and deception offences,B50 Deception,B56 Professional malpractice and misrepresentation,123,2.042401585
2015,March,B Property and deception offences,B50 Deception,B59 Other deception offences,87,1.444625512
2015,March,B Property and deception offences,B60 Bribery,B61 Bribery of officials,40,0.664195637
2015,March,C Drug offences,C10 Drug dealing and trafficking,C11 Drug dealing,34,0.564566292
2015,March,C Drug offences,C10 Drug dealing and trafficking,C12 Drug trafficking,4610,76.548547221
2015,March,C Drug offences,C20 Cultivate or manufacture drugs,C21 Cultivate drugs,1017,16.887174083
2015,March,C Drug offences,C20 Cultivate or manufacture drugs,C23 Possess drug manufacturing equipment or precursor,647,10.743364437
2015,March,C Drug offences,C30 Drug use and possession,C31 Drug use,1168,19.394512615
2015,March,C Drug offences,C30 Drug use and possession,C32 Drug possession,19462,323.164387424
2015,March,C Drug offences,C90 Other drug offences,C99 Other drug offences,32,0.53135651
2015,March,D Public order and security offences,D10 Weapons and explosives offences,D11 Firearms offences,4083,67.797769697
2015,March,D Public order and security offences,D10 Weapons and explosives offences,D12 Prohibited and controlled weapons offences,9302,154.4586955
2015,March,D Public order and security offences,D10 Weapons and explosives offences,D13 Explosives offences,299,4.96486239
2015,March,D Public order and security offences,D20 Disorderly and offensive conduct,D21 Riot and affray,1242,20.623274544
2015,March,D Public order and security offences,D20 Disorderly and offensive conduct,D22 Drunk and disorderly in public,10570,175.513697208
2015,March,D Public order and security offences,D20 Disorderly and offensive conduct,D23 Offensive conduct,5330,88.504068696
2015,March,D Public order and security offences,D20 Disorderly and offensive conduct,D24 Offensive language,1271,21.104816381
2015,March,D Public order and security offences,D20 Disorderly and offensive conduct,D25 Criminal intent,1477,24.525423915
2015,March,D Public order and security offences,D20 Disorderly and offensive conduct,D26 Disorderly conduct,612,10.162193254
2015,March,D Public order and security offences,D30 Public nuisance offences,D31 Privacy offences,62,1.029503238
2015,March,D Public order and security offences,D30 Public nuisance offences,D32 Hoaxes,249,4.134617843
2015,March,D Public order and security offences,D30 Public nuisance offences,D33 Begging,95,1.577464639
2015,March,D Public order and security offences,D30 Public nuisance offences,D35 Improper movement on public or private space,2022,33.575089475
2015,March,D Public order and security offences,D30 Public nuisance offences,D36 Other public nuisance offences,152,2.523943422
2015,March,D Public order and security offences,D40 Public security offences,D41 Immigration offences,1,0.016604891
2015,March,D Public order and security offences,D40 Public security offences,D43 Hacking,91,1.511045075
2015,March,D Public order and security offences,D40 Public security offences,D49 Other public security offences,10,0.166048909
2015,March,E Justice procedures offences,E10 Justice procedures,E11 Escape custody,194,3.221348842
2015,March,E Justice procedures offences,E10 Justice procedures,E12 Fail to appear,1,0.016604891
2015,March,E Justice procedures offences,E10 Justice procedures,E13 Resist or hinder officer,3555,59.030387283
2015,March,E Justice procedures offences,E10 Justice procedures,E14 Pervert the course of justice or commit perjury,869,14.429650225
2015,March,E Justice procedures offences,E10 Justice procedures,E15 Prison regulation offences,793,13.167678513
2015,March,E Justice procedures offences,E10 Justice procedures,E19 Other justice procedures offences,1285,21.337284855
2015,March,E Justice procedures offences,E20 Breaches of orders,E21 Breach family violence order,27144,450.723159605
2015,March,E Justice procedures offences,E20 Breaches of orders,E22 Breach intervention order,2843,47.207704935
2015,March,E Justice procedures offences,E20 Breaches of orders,E23 Breach bail conditions,18295,303.7864797
2015,March,E Justice procedures offences,E20 Breaches of orders,E29 Breach of other orders,1059,17.584579503
2015,March,F Other offences,F10 Regulatory driving offences,F11 Drink driving,15,0.249073364
2015,March,F Other offences,F10 Regulatory driving offences,F14 Parking offences,2,0.033209782
2015,March,F Other offences,F10 Regulatory driving offences,F15 Licensing offences,6,0.099629346
2015,March,F Other offences,F10 Regulatory driving offences,F16 Registration and roadworthiness offences,1,0.016604891
2015,March,F Other offences,F10 Regulatory driving offences,F19 Other regulatory driving offences,10,0.166048909
2015,March,F Other offences,F20 Transport regulation offences,F21 Public transport,231,3.835729807
2015,March,F Other offences,F20 Transport regulation offences,F22 Aviation regulations offences,4,0.066419564
2015,March,F Other offences,F20 Transport regulation offences,F23 Maritime regulations offences,69,1.145737475
2015,March,F Other offences,F20 Transport regulation offences,F24 Pedestrian offences,16,0.265678255
2015,March,F Other offences,F20 Transport regulation offences,F29 Other transport regulation offences,130,2.158635822
2015,March,F Other offences,F30 Other government regulatory offences,F31 Betting and gaming offences,35,0.581171183
2015,March,F Other offences,F30 Other government regulatory offences,F32 Commercial regulation offences,100,1.660489094
2015,March,F Other offences,F30 Other government regulatory offences,F33 Liquor and tobacco licensing offences,162,2.689992332
2015,March,F Other offences,F30 Other government regulatory offences,F34 Pornography and censorship offences,35,0.581171183
2015,March,F Other offences,F30 Other government regulatory offences,F35 Intellectual property,12,0.199258691
2015,March,F Other offences,F30 Other government regulatory offences,F36 Prostitution offences,117,1.94277224
2015,March,F Other offences,F30 Other government regulatory offences,F39 Other government regulatory offences,77,1.278576602
2015,March,F Other offences,F90 Miscellaneous offences,F91 Environmental offences,76,1.261971711
2015,March,F Other offences,F90 Miscellaneous offences,F92 Public health and safety offences,122,2.025796694
2015,March,F Other offences,F90 Miscellaneous offences,F93 Cruelty to animals,228,3.785915134
2015,March,F Other offences,F90 Miscellaneous offences,F94 Dangerous substance offences,30,0.498146728
2015,March,F Other offences,F90 Miscellaneous offences,F99 Other miscellaneous offences,44,0.730615201
2014,March,A Crimes against the person,A10 Homicide and related offences,A11 Murder,46,0.780333294
2014,March,A Crimes against the person,A10 Homicide and related offences,A12 Attempted murder,31,0.525876785
2014,March,A Crimes against the person,A10 Homicide and related offences,A14 Manslaughter & A13  Accessory/ conspiracy to murder,26,0.441057949
2014,March,A Crimes against the person,A10 Homicide and related offences,A15 Driving causing death,64,1.085681105
2014,March,A Crimes against the person,A20 Assault and related offences,A211 FV Serious assault,7906,134.115543951
2014,March,A Crimes against the person,A20 Assault and related offences,A212 Non-FV Serious assault,9506,161.257571565
2014,March,A Crimes against the person,A20 Assault and related offences,"A22 Assault police, emergency services or other authorised officer",2699,45.785207832
2014,March,A Crimes against the person,A20 Assault and related offences,A231 FV Common assault,9456,160.409383203
2014,March,A Crimes against the person,A20 Assault and related offences,A232 Non-FV Common assault,8151,138.271666929
2014,March,A Crimes against the person,A30 Sexual offences,A31 Rape,3691,62.613264954
2014,March,A Crimes against the person,A30 Sexual offences,A32 Indecent assault,4803,81.476974146
2014,March,A Crimes against the person,A30 Sexual offences,A33 Incest,412,6.989072111
2014,March,A Crimes against the person,A30 Sexual offences,A34 Sexual offences against children,1057,17.930701993
2014,March,A Crimes against the person,A30 Sexual offences,A39 Other sexual offences,237,4.02041284
2014,March,A Crimes against the person,A40 Abduction and related offences,A41 Abduction,203,3.443644754
2014,March,A Crimes against the person,A40 Abduction and related offences,A42 False imprisonment,474,8.040825681
2014,March,A Crimes against the person,A50 Robbery,A51 Aggravated robbery,2407,40.831787793
2014,March,A Crimes against the person,A50 Robbery,A52 Non-Aggravated robbery,249,4.223978048
2014,March,A Crimes against the person,A60 Blackmail and extortion,A61 Blackmail,165,2.799021598
2014,March,A Crimes against the person,A60 Blackmail and extortion,A62 Extortion,75,1.272282544
2014,March,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A711 FV Stalking,1293,21.934151066
2014,March,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A712 Non-FV Stalking,1460,24.767100198
2014,March,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A721 FV Harassment and private nuisance,858,14.554912308
2014,March,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A722 Non-FV Harassment and private nuisance,980,16.624491914
2014,March,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A731 FV Threatening behaviour,3306,56.082214559
2014,March,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A732 Non-FV Threatening behaviour,2787,47.278019351
2014,March,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A81 Dangerous driving,298,5.055202643
2014,March,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A82 Neglect or ill treatment of people,96,1.628521657
2014,March,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A83 Throw or discharge object endangering people,901,15.2843543
2014,March,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A89 Other dangerous or negligent acts endangering people,2823,47.888714973
2014,March,B Property and deception offences,B10 Arson,B11 Cause damage by fire,2983,50.602917734
2014,March,B Property and deception offences,B10 Arson,B12 Cause a bushfire,109,1.849050631
2014,March,B Property and deception offences,B10 Arson,B19 Other fire related offences,595,10.093441519
2014,March,B Property and deception offences,B20 Property damage,B21 Criminal damage,41046,696.294790919
2014,March,B Property and deception offences,B20 Property damage,B22 Graffiti,3462,58.728562251
2014,March,B Property and deception offences,B20 Property damage,B29 Other property damage offences,420,7.124782249
2014,March,B Property and deception offences,B30 Burglary/Break and enter,B311 Residential aggravated burglary,2568,43.562954321
2014,March,B Property and deception offences,B30 Burglary/Break and enter,B312 Non-residential aggravated burglary,104,1.764231795
2014,March,B Property and deception offences,B30 Burglary/Break and enter,B319 Unknown aggravated burglary,32,0.542840552
2014,March,B Property and deception offences,B30 Burglary/Break and enter,B321 Residential non-aggravated burglary,28386,481.533497418
2014,March,B Property and deception offences,B30 Burglary/Break and enter,B322 Non-residential non-aggravated burglary,15377,260.851849144
2014,March,B Property and deception offences,B30 Burglary/Break and enter,B329 Unknown non-aggravated burglary,311,5.275731618
2014,March,B Property and deception offences,B40 Theft,B41 Motor vehicle theft,15660,265.652595278
2014,March,B Property and deception offences,B40 Theft,B42 Steal from a motor vehicle,46652,791.393670174
2014,March,B Property and deception offences,B40 Theft,B43 Steal from a retail store,21995,373.118060865
2014,March,B Property and deception offences,B40 Theft,B44 Theft of a bicycle,4838,82.070706
2014,March,B Property and deception offences,B40 Theft,B45 Receiving or handling stolen goods,10010,169.807310264
2014,March,B Property and deception offences,B40 Theft,B46 Fare evasion,161,2.731166529
2014,March,B Property and deception offences,B40 Theft,B49 Other theft,49117,833.209356468
2014,March,B Property and deception offences,B50 Deception,B51 Forgery and counterfeiting,3626,61.510620082
2014,March,B Property and deception offences,B50 Deception,B52 Possess equipment to make false instrument,8,0.135710138
2014,March,B Property and deception offences,B50 Deception,B53 Obtain benefit by deception,32040,543.519102983
2014,March,B Property and deception offences,B50 Deception,B54 State false information,968,16.420926707
2014,March,B Property and deception offences,B50 Deception,B55 Deceptive business practices,92,1.560666588
2014,March,B Property and deception offences,B50 Deception,B56 Professional malpractice and misrepresentation,107,1.815123097
2014,March,B Property and deception offences,B50 Deception,B59 Other deception offences,111,1.882978166
2014,March,B Property and deception offences,B60 Bribery,B61 Bribery of officials,11,0.18660144
2014,March,C Drug offences,C10 Drug dealing and trafficking,C11 Drug dealing,29,0.491949251
2014,March,C Drug offences,C10 Drug dealing and trafficking,C12 Drug trafficking,4478,75.963749786
2014,March,C Drug offences,C20 Cultivate or manufacture drugs,C21 Cultivate drugs,1031,17.489644044
2014,March,C Drug offences,C20 Cultivate or manufacture drugs,C23 Possess drug manufacturing equipment or precursor,769,13.045137022
2014,March,C Drug offences,C30 Drug use and possession,C31 Drug use,1170,19.847607693
2014,March,C Drug offences,C30 Drug use and possession,C32 Drug possession,16856,285.94126092
2014,March,C Drug offences,C90 Other drug offences,C99 Other drug offences,46,0.780333294
2014,March,D Public order and security offences,D10 Weapons and explosives offences,D11 Firearms offences,4106,69.653228366
2014,March,D Public order and security offences,D10 Weapons and explosives offences,D12 Prohibited and controlled weapons offences,8518,144.497369513
2014,March,D Public order and security offences,D10 Weapons and explosives offences,D13 Explosives offences,310,5.25876785
2014,March,D Public order and security offences,D20 Disorderly and offensive conduct,D21 Riot and affray,1277,21.66273079
2014,March,D Public order and security offences,D20 Disorderly and offensive conduct,D22 Drunk and disorderly in public,13865,235.202633048
2014,March,D Public order and security offences,D20 Disorderly and offensive conduct,D23 Offensive conduct,5408,91.740053337
2014,March,D Public order and security offences,D20 Disorderly and offensive conduct,D24 Offensive language,1308,22.188607575
2014,March,D Public order and security offences,D20 Disorderly and offensive conduct,D25 Criminal intent,1496,25.37779582
2014,March,D Public order and security offences,D20 Disorderly and offensive conduct,D26 Disorderly conduct,441,7.481021361
2014,March,D Public order and security offences,D30 Public nuisance offences,D31 Privacy offences,93,1.577630355
2014,March,D Public order and security offences,D30 Public nuisance offences,D32 Hoaxes,237,4.02041284
2014,March,D Public order and security offences,D30 Public nuisance offences,D33 Begging,207,3.511499823
2014,March,D Public order and security offences,D30 Public nuisance offences,D35 Improper movement on public or private space,1991,33.774860613
2014,March,D Public order and security offences,D30 Public nuisance offences,D36 Other public nuisance offences,168,2.8499129
2014,March,D Public order and security offences,D40 Public security offences,D42 Sabotage,1,0.016963767
2014,March,D Public order and security offences,D40 Public security offences,D43 Hacking,316,5.360550454
2014,March,D Public order and security offences,D40 Public security offences,D49 Other public security offences,4,0.067855069
2014,March,E Justice procedures offences,E10 Justice procedures,E11 Escape custody,192,3.257043314
2014,March,E Justice procedures offences,E10 Justice procedures,E12 Fail to appear,1,0.016963767
2014,March,E Justice procedures offences,E10 Justice procedures,E13 Resist or hinder officer,3213,54.504584204
2014,March,E Justice procedures offences,E10 Justice procedures,E14 Pervert the course of justice or commit perjury,871,14.775441283
2014,March,E Justice procedures offences,E10 Justice procedures,E15 Prison regulation offences,945,16.03076006
2014,March,E Justice procedures offences,E10 Justice procedures,E19 Other justice procedures offences,1221,20.712759823
2014,March,E Justice procedures offences,E20 Breaches of orders,E21 Breach family violence order,19894,337.477185854
2014,March,E Justice procedures offences,E20 Breaches of orders,E22 Breach intervention order,1953,33.130237457
2014,March,E Justice procedures offences,E20 Breaches of orders,E23 Breach bail conditions,10045,170.401042118
2014,March,E Justice procedures offences,E20 Breaches of orders,E29 Breach of other orders,785,13.316557298
2014,March,F Other offences,F10 Regulatory driving offences,F11 Drink driving,9,0.152673905
2014,March,F Other offences,F10 Regulatory driving offences,F12 Drug driving,1,0.016963767
2014,March,F Other offences,F10 Regulatory driving offences,F15 Licensing offences,3,0.050891302
2014,March,F Other offences,F10 Regulatory driving offences,F19 Other regulatory driving offences,12,0.203565207
2014,March,F Other offences,F20 Transport regulation offences,F21 Public transport,287,4.868601203
2014,March,F Other offences,F20 Transport regulation offences,F22 Aviation regulations offences,5,0.084818836
2014,March,F Other offences,F20 Transport regulation offences,F23 Maritime regulations offences,18,0.305347811
2014,March,F Other offences,F20 Transport regulation offences,F24 Pedestrian offences,2,0.033927535
2014,March,F Other offences,F20 Transport regulation offences,F29 Other transport regulation offences,129,2.188325976
2014,March,F Other offences,F30 Other government regulatory offences,F31 Betting and gaming offences,104,1.764231795
2014,March,F Other offences,F30 Other government regulatory offences,F32 Commercial regulation offences,81,1.374065148
2014,March,F Other offences,F30 Other government regulatory offences,F33 Liquor and tobacco licensing offences,350,5.937318541
2014,March,F Other offences,F30 Other government regulatory offences,F34 Pornography and censorship offences,24,0.407130414
2014,March,F Other offences,F30 Other government regulatory offences,F35 Intellectual property,13,0.220528974
2014,March,F Other offences,F30 Other government regulatory offences,F36 Prostitution offences,133,2.256181045
2014,March,F Other offences,F30 Other government regulatory offences,F39 Other government regulatory offences,85,1.441920217
2014,March,F Other offences,F90 Miscellaneous offences,F91 Environmental offences,42,0.712478225
2014,March,F Other offences,F90 Miscellaneous offences,F92 Public health and safety offences,52,0.882115897
2014,March,F Other offences,F90 Miscellaneous offences,F93 Cruelty to animals,240,4.071304142
2014,March,F Other offences,F90 Miscellaneous offences,F94 Dangerous substance offences,19,0.322311578
2014,March,F Other offences,F90 Miscellaneous offences,F99 Other miscellaneous offences,78,1.323173846
